"","subject.id","date","cohort","mean.temp","precipi","RE","minute.ema.was.collected","PosMean","NegMean","distances","unique_locations","novel_locations","RE_two_decimal","UL_two_decimal","TOP3_PCA3_HL","RE_NoInterpolation"
"5433","MS1042","12/15/2015",2,58,0,0.083466732298949,1248,49.5,47.25,20.46800117,101,61,1.391736585,10,0.938887396,0.0786882367788127
"5434","MS1042","12/16/2015",2,52,0,0.0602390253748851,NA,NA,NA,10.41587645,53,19,1.094209771,12,0.82688496,0.0565106789810305
"5435","MS1042","12/17/2015",2,54,0,0.109349330923602,1437,64.5,15.5,21.80508972,107,80,1.141793448,18,1.109068611,0.10712429242029
"5436","MS1042","12/18/2015",2,47,0,0.279834381992523,863,74.25,0,601.4319756,523,519,5.018393291,364,2.300107706,0.271935132921982
"5437","MS1042","12/19/2015",2,29,0,0.0028585412784254,NA,NA,NA,2.599213972,8,8,0.038128691,4,0,0.0028585412784254
"5438","MS1042","12/20/2015",2,26,0,0.181574577821326,1002,66,13.5,580.9601489,393,390,3.612343377,352,1.714183711,0.157959526544341
"5439","MS1042","12/21/2015",2,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5440","MS1042","12/22/2015",2,58,0,0.0810640439007575,NA,NA,NA,19.94772226,83,46,1.409336039,13,0.999805004,0.0762803536980044
"5441","MS1042","12/23/2015",2,58,0,0.0914324468596789,1299,38,17.5,12.19497338,59,30,1.695667467,12,0.826326913,0.0887408234689501
"5442","MS1042","12/24/2015",2,64,0,0.0896948454608944,NA,NA,NA,8.81482194,73,54,1.453525394,8,0.01518548,0.0865440098497943
"5443","MS1042","12/25/2015",2,69,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5444","MS1042","12/26/2015",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5445","MS1042","12/27/2015",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5446","MS1042","12/28/2015",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5447","MS1042","12/29/2015",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5448","MS1042","12/30/2015",2,46,0,0.120031033467874,17,43.5,42.75,28.26151181,90,66,1.372962775,21,0.176682236,0.117737340203264
"5449","MS1042","12/31/2015",2,47,0,0.0846297963886288,355,31.75,53.75,2.522602011,36,28,1.436073591,3,0,0.0827792736684469
"5450","MS1042","1/1/2016",2,40,0,0.126941182774038,970,57.75,25.75,18.06427777,124,103,1.908586055,16,0.574454981,0.116534391545782
"5451","MS1042","1/2/2016",2,38,0,0.0922680326804479,NA,NA,NA,14.26738767,78,69,1.320574298,11,0.211059819,0.0873540767312161
"5452","MS1042","1/3/2016",2,40,0,0.1246903452344,866,56.75,22,32.25976631,144,121,1.619220661,21,0.69382294,0.121972593472836
"5453","MS1042","1/4/2016",2,28,0,0.151868265868341,NA,NA,NA,18.42834895,74,59,1.133501256,10,0.925237671,0.150181322149747
"5454","MS1042","1/5/2016",2,20,0,0.0820726397554846,1087,59,3,5.167425548,36,19,0.038944066,2,0.529890001,0.0800758968012596
"5455","MS1042","1/6/2016",2,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5456","MS1042","1/7/2016",2,38,0,0.082957675680149,NA,NA,NA,22.36941708,105,92,1.37403258,17,0.240915724,0.0758020532849779
"5457","MS1042","1/8/2016",2,40,0,0.0545335912149997,1334,54.75,10.25,7.941112873,38,28,1.002342426,9,0.123728058,0.0515073484870662
"5458","MS1042","1/9/2016",2,45,0,0.112729349246489,727,52,31.5,22.04387495,101,74,1.707677001,17,0.388186191,0.108289862892458
"5459","MS1042","1/10/2016",2,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5460","MS1042","1/11/2016",2,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5461","MS1042","1/12/2016",2,35,0,NA,1349,27.5,46.25,NA,NA,NA,NA,NA,NA,NA
"5462","MS1042","1/13/2016",2,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5463","MS1042","1/14/2016",2,32,0,0.20528738220473,132,58.5,4,2915.660278,355,350,3.404812591,207,1.672075062,0.138842942119875
"5464","MS1042","1/15/2016",2,55,0,0.228439083731657,762,63.5,10.25,1210.332514,352,352,3.029664066,147,1.995702465,0.204194238758947
"5465","MS1042","1/16/2016",2,58,0,0.19071538373646,NA,NA,NA,121.9427646,204,200,2.809942337,69,2.394313091,0.187902085537833
"5466","MS1042","1/17/2016",2,64,0,0.132383480583418,756,47.25,16.5,88.20469311,138,132,1.78814933,37,1.843263311,0.129343750074521
"5467","MS1042","1/18/2016",2,60,0,0.201732489376896,NA,NA,NA,159.3193896,262,252,3.128644384,65,1.981840401,0.191736204791768
"5468","MS1042","1/19/2016",2,57,0,0.239360624797481,978,45.75,35.25,4024.979018,462,445,4.517905164,367,2.303127738,0.168417527760856
"5469","MS1042","1/20/2016",2,34,0,0.088689332250116,NA,NA,NA,13.67489441,59,50,1.333851634,9,0.220093558,0.0811993109283843
"5470","MS1042","1/21/2016",2,34,10.1,0.0533543982609981,NA,NA,NA,6.179764418,35,28,1.006829494,8,0.128982477,0.0489073399240349
"5471","MS1042","1/22/2016",2,26,0.01,0.111137671424398,25,39.75,45,18.75697729,75,53,1.050371059,13,0.250391423,0.103466747179313
"5472","MS1042","1/23/2016",2,26,2.31,0.0575328850944607,963,58.75,22.25,11.1096189,48,32,0.574064526,12,0.087461664,0.0549197369618256
"5473","MS1042","1/24/2016",2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5474","MS1014","10/27/2015",2,52,0,0.0740165668851615,842,66.25,16,13.43026938,77,77,1.253956966,19,0.592985591,0.0693852757089367
"5475","MS1014","10/28/2015",2,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5476","MS1014","10/29/2015",2,65,0,0.121935257920618,605,65.25,41.5,23.51059307,106,105,2.048964832,21,1.496071474,0.117839201464427
"5477","MS1014","10/30/2015",2,58,0,0.157377939101119,NA,NA,NA,30.17232024,164,156,2.144461791,22,1.519822618,0.148141144498315
"5478","MS1014","10/31/2015",2,50,0,0.127197307236996,1114,51,33.25,13.92130642,113,105,1.699910368,15,0.939361878,0.122321571439768
"5479","MS1014","11/1/2015",2,58,0,0.208753804753056,NA,NA,NA,218.941086,295,289,3.748582694,150,2.176451293,0.197842458369539
"5480","MS1014","11/2/2015",2,60,0,0.139725280577063,964,61.5,22.25,24.10011212,138,132,2.311121726,19,1.494050668,0.136044114481336
"5481","MS1014","11/3/2015",2,60,0,0.149263484074263,NA,NA,NA,23.46806003,166,151,2.464809411,21,1.288618999,0.137017523590478
"5482","MS1014","11/4/2015",2,64,0,0.159072299105591,1082,69.25,18.25,26.07704848,127,109,2.494259036,21,1.276182683,0.154860703951603
"5483","MS1014","11/5/2015",2,63,0,0.15567161580621,NA,NA,NA,24.94543199,139,121,2.516025899,26,1.337766689,0.146784388443518
"5484","MS1014","11/6/2015",2,68,0.08,0.135094793120958,962,45,33.75,28.31508637,176,147,2.086423944,22,1.411395834,0.127690620660815
"5485","MS1014","11/7/2015",2,62,0,0.0653685014346017,NA,NA,NA,12.78799035,93,81,0.893135699,11,0.531751522,0.0622074952917341
"5486","MS1014","11/8/2015",2,55,0,NA,642,49.5,40.25,NA,NA,NA,NA,NA,NA,NA
"5487","MS1014","11/9/2015",2,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5488","MS1014","11/10/2015",2,54,0.26,NA,845,53,35.25,NA,NA,NA,NA,NA,NA,NA
"5489","MS1014","11/11/2015",2,54,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5490","MS1014","11/12/2015",2,56,0,0.150703449484468,844,38.75,27.5,30.56399394,151,116,2.524273285,25,1.415732036,0.143969843781297
"5491","MS1014","11/13/2015",2,54,0,0.162646786893129,NA,NA,NA,36.06573105,168,131,2.642812924,22,1.43005304,0.153008647179252
"5492","MS1014","11/14/2015",2,48,0,0.116699948033028,638,74.75,16,15.35089563,109,95,1.657028086,12,0.956743694,0.108292898812504
"5493","MS1014","11/15/2015",2,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5494","MS1014","11/16/2015",2,61,0,0.141488840356452,1092,46.5,43.5,23.97228748,133,98,2.276396837,19,1.590060609,0.135518183190104
"5495","MS1014","11/17/2015",2,50,0,0.119445042789738,NA,NA,NA,20.67255811,136,100,1.871453532,17,1.022153359,0.114042828765473
"5496","MS1014","11/18/2015",2,52,0,0.14134869013889,601,72,20.75,22.27356675,148,120,2.192835676,20,1.039032239,0.13332034923527
"5497","MS1014","11/19/2015",2,61,1.25,0.11822352724626,NA,NA,NA,19.6256119,119,86,1.973325465,20,1.451993861,0.11523621982204
"5498","MS1014","11/20/2015",2,55,0,0.148978466299341,601,35.5,62,24.27245829,155,118,2.24312813,21,1.310052838,0.139685360966334
"5499","MS1014","11/21/2015",2,50,0,0.126077208190448,NA,NA,NA,18.68663004,135,104,1.720871666,14,0.767951755,0.114720475376512
"5500","MS1014","11/22/2015",2,50,0,NA,854,52.25,26.5,NA,NA,NA,NA,NA,NA,NA
"5501","MS1014","11/23/2015",2,42,0,0.140190456945833,NA,NA,NA,31.85971751,135,83,2.229351129,20,1.490995393,0.133810817281875
"5502","MS1014","11/24/2015",2,39,0,0.0946098359404082,962,63.75,27.5,18.49176716,94,56,1.630102942,15,1.046060049,0.0928934858833757
"5503","MS1014","11/25/2015",2,48,0,0.258994761606483,NA,NA,NA,443.2039507,501,479,4.670372353,287,2.322024505,0.242458844612451
"5504","MS1014","11/26/2015",2,46,0,NA,894,75.75,22.25,NA,NA,NA,NA,NA,NA,NA
"5505","MS1014","11/27/2015",2,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5506","MS1014","11/28/2015",2,55,0.01,0.174221619637394,964,63.25,30.5,137.4693651,277,276,2.236985179,77,1.073098526,0.166560424067765
"5507","MS1014","11/29/2015",2,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5508","MS1014","11/30/2015",2,40,0,NA,973,30.25,37.5,NA,NA,NA,NA,NA,NA,NA
"5509","MS1014","12/1/2015",2,48,0.33,0.139177236410524,NA,NA,NA,18.55629433,118,82,1.877071806,17,1.157064213,0.134492634346194
"5510","MS1014","12/2/2015",2,52,0.14,0.136478631394353,735,18,84.5,22.41643533,142,107,2.085389542,22,1.020943557,0.133200116559627
"5511","MS1014","12/3/2015",2,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5512","MS1014","12/4/2015",2,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5513","MS1014","12/5/2015",2,48,0,NA,1330,42.5,55.25,NA,NA,NA,NA,NA,NA,NA
"5514","MS1014","12/6/2015",2,47,0,0.173678091178285,854,73,24.25,29.5931322,171,147,2.646669987,23,1.694462488,0.165054172817817
"5515","MS1014","12/7/2015",2,48,0,0.148309963329244,NA,NA,NA,26.07659841,152,84,2.016106781,19,1.068374923,0.144375449491236
"5516","MS1014","12/8/2015",2,46,0,0.139712335049657,604,46.5,36.25,24.12692159,143,100,2.196644552,21,1.572106318,0.133420374414651
"5517","MS1014","12/9/2015",2,48,0,0.129388793789146,NA,NA,NA,28.4017186,145,86,2.091275767,24,1.483690818,0.121578238710972
"5518","MS1014","12/10/2015",2,56,0,NA,601,46,29.5,NA,NA,NA,NA,NA,NA,NA
"5519","MS1014","12/11/2015",2,55,0,0.135763408070702,NA,NA,NA,30.29449295,172,124,2.212749041,26,1.117916942,0.129078449244175
"5520","MS1014","12/12/2015",2,58,0,NA,1094,32.75,65,NA,NA,NA,NA,NA,NA,NA
"5521","MS1014","12/13/2015",2,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5522","MS1014","12/14/2015",2,58,0,NA,854,35.5,49.5,NA,NA,NA,NA,NA,NA,NA
"5523","MS1014","12/15/2015",2,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5524","MS1014","12/16/2015",2,52,0,0.11823846287675,604,48.5,38.5,23.68529236,124,62,2.033736504,24,1.518791385,0.113045649068231
"5525","MS1014","12/17/2015",2,54,0,0.121863880309133,NA,NA,NA,21.87084525,114,69,2.156873551,20,1.578794208,0.11482157279059
"5526","MS1014","12/18/2015",2,47,0,0.168338230694381,968,69.75,22.5,28.78170078,174,122,2.492371653,17,1.117286843,0.160685593780467
"5527","MS1014","12/19/2015",2,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5528","MS1014","12/20/2015",2,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5529","MS1014","12/21/2015",2,47,0,NA,1149,70.5,27,NA,NA,NA,NA,NA,NA,NA
"5530","MS1014","12/22/2015",2,58,0.19,NA,885,56.25,33.25,NA,NA,NA,NA,NA,NA,NA
"5531","MS1014","12/23/2015",2,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5532","MS1014","12/24/2015",2,58,0.04,NA,857,26.75,47.75,NA,NA,NA,NA,NA,NA,NA
"5533","MS1014","12/25/2015",2,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5534","MS1014","12/26/2015",2,48,0.11,0.0518031978285406,968,42.25,29.25,26.6099038,35,34,0.988190798,16,0.357728801,0.0508074669172747
"5535","MS1014","12/27/2015",2,47,0.1,0.145730332449852,NA,NA,NA,121.5936603,215,179,2.504402082,96,1.770820239,0.13776001829553
"5536","MS1014","12/28/2015",2,42,0,0.137033611103161,780,45.5,42.5,21.98454268,157,118,2.171737938,26,1.510845967,0.121635519159293
"5537","MS1014","12/29/2015",2,42,0,0.150444339029009,NA,NA,NA,37.79871724,158,97,1.892165005,26,1.333529798,0.139520665322628
"5538","MS1014","12/30/2015",2,46,0,0.124691886728878,963,59.75,22.25,20.52686801,117,84,1.503543549,16,1.176680472,0.114723172301834
"5539","MS1014","12/31/2015",2,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5540","MS1014","1/1/2016",2,40,0,NA,766,49,24.25,NA,NA,NA,NA,NA,NA,NA
"5541","MS1014","1/2/2016",2,38,0,0.146750470143447,NA,NA,NA,12.36854812,126,90,1.824200269,9,0.992572002,0.138316596080081
"5542","MS1014","1/3/2016",2,42,0,0.0948872452601535,699,76,25.25,15.47443261,85,51,1.426764733,16,1.074411493,0.0887618185192555
"5543","MS1014","1/4/2016",2,28,0,0.167667250470304,NA,NA,NA,30.60996158,160,117,2.728605648,29,1.435681263,0.157125368069783
"5544","MS1014","1/5/2016",2,20,0,0.117016979911859,1085,41,59.5,18.14900077,116,65,1.511578433,17,1.04244209,0.113809249226058
"5545","MS1014","1/6/2016",2,35,0,0.15303110718161,NA,NA,NA,23.57990646,131,71,1.612815658,20,1.168712918,0.147484670025114
"5546","MS1014","1/7/2016",2,38,0,0.136019473488054,604,77.5,37.5,25.96798048,145,97,2.311604312,27,1.350362982,0.128089846734491
"5547","MS1014","1/8/2016",2,39,0,0.159395110800126,NA,NA,NA,18.43944798,138,110,2.499204448,19,1.627582556,0.142861323489442
"5548","MS1014","1/9/2016",2,45,0,0.120028707820143,902,15.75,76.25,20.43261304,127,93,1.961124533,18,1.31405559,0.110129896737323
"5549","MS1014","1/10/2016",2,51,0,0.153693478033837,NA,NA,NA,40.83246312,205,114,2.447213442,29,1.45914793,0.142697534476728
"5550","MS1014","1/11/2016",2,34,0,0.160421027570123,607,39,69.5,34.70741579,192,109,2.590600767,23,1.547515179,0.151565376644407
"5551","MS1014","1/12/2016",2,35,0,0.0868435301719481,NA,NA,NA,18.0459686,96,40,1.494713548,17,1.040546895,0.0840915850898762
"5552","MS1014","1/13/2016",2,28,0,0.110500159561043,1082,54.25,36.5,21.34205217,97,66,2.025611775,23,1.031517632,0.105869918884029
"5553","MS1014","1/14/2016",2,32,0,0.143305084637794,NA,NA,NA,24.60484584,156,97,2.296025933,21,0.791390902,0.134915617749816
"5554","MS1014","1/15/2016",2,44,0,0.142943957224118,725,47,37.25,23.22286858,134,87,1.88847216,23,1.093992444,0.135337192684077
"5555","MS1014","1/16/2016",2,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5556","MS1014","1/17/2016",2,37,0,0.126336097249526,726,58.25,12.25,19.92193812,153,139,2.038406346,18,1.356663458,0.101754116354753
"5557","MS1014","1/18/2016",2,25,0,0.126469628494044,NA,NA,NA,31.01724395,145,127,2.055509156,28,1.356521635,0.109877887082829
"5558","MS1014","1/19/2016",2,22,0,0.133704626863883,843,54,36.5,32.34051713,154,78,2.050417406,21,1.070635345,0.127803980684168
"5559","MS1014","1/20/2016",2,32,0,0.106836581860139,NA,NA,NA,19.07084109,96,49,1.840633538,16,1.03893149,0.104016264331655
"5560","MS1014","1/21/2016",2,34,10.1,0.171305352702833,604,61.25,15.25,23.67026046,165,88,2.345610954,29,1.023723104,0.15816482841342
"5561","MS1014","1/22/2016",2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5562","MS1013","10/16/2015",2,59,0,0,NA,NA,NA,0,1,1,0,1,0,0
"5563","MS1013","10/17/2015",2,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5564","MS1013","10/18/2015",2,44,0,0.0782136071986051,1234,94.5,0,3.327033714,48,47,0.064698273,2,0.021558504,0.0738505034830055
"5565","MS1013","10/19/2015",2,44,0,0.0803560314355328,601,42,1.666666667,1.685744858,31,29,0.7117858,3,0.027590396,0.0768089845760456
"5566","MS1013","10/20/2015",2,59,0,0.0784958859079771,NA,NA,NA,2.370410838,25,22,0.628630986,2,0.01518548,0.0757321492014506
"5567","MS1013","10/21/2015",2,67,0,0.134026201065025,728,72.25,1.25,5.233591144,67,60,1.211035019,4,0.539652576,0.12910232146169
"5568","MS1013","10/22/2015",2,67,0,0.117513067789162,NA,NA,NA,12.6478557,99,95,1.651039602,7,0.029843946,0.102986070895289
"5569","MS1013","10/23/2015",2,55,0,0.232531969566932,1084,49.25,18.25,357.8417133,416,413,3.256874575,244,1.210099776,0.211878691939488
"5570","MS1013","10/24/2015",2,38,0,0.156601047028139,NA,NA,NA,153.9569592,146,145,2.565597894,94,1.080260406,0.145720586967592
"5571","MS1013","10/25/2015",2,53,0.04,0.260247268749571,1082,92,0,491.8904597,488,484,4.880180766,342,1.703761949,0.219273939740015
"5572","MS1013","10/26/2015",2,52,0,0.119236456841491,NA,NA,NA,3.628579043,56,51,0.98078553,4,0.033368446,0.111489006237616
"5573","MS1013","10/27/2015",2,52,0,0.0432234664792498,725,57,0,2.053443977,30,23,0.459966952,3,0.021558504,0.0422140213140977
"5574","MS1013","10/28/2015",2,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"5575","MS1013","10/29/2015",2,65,0.04,0,813,26,12.33333333,0,1,0,0,1,0,0
"5576","MS1013","10/30/2015",2,55,0,0.0834250561553605,NA,NA,NA,1.906510535,27,21,0.386823551,2,0,0.0803866725073027
"5577","MS1013","10/31/2015",2,49,0,0.15169897762977,NA,NA,NA,15.79652733,156,152,1.379869085,11,0.215033455,0.1423885184579
"5578","MS1013","11/1/2015",2,60,0,0.162451447565451,NA,NA,NA,27.10548812,151,146,2.390707662,26,0.377830385,0.148186224980905
"5579","MS1013","11/2/2015",2,59,0,0.0848011554128021,NA,NA,NA,13.07723775,72,69,0.896114165,9,0.475565029,0.0772218467840035
"5580","MS1013","11/3/2015",2,60,0,0.0977411429318593,1152,80.75,0,1.033414951,14,5,0.723314811,2,0,0.0958653441577628
"5581","MS1013","11/4/2015",2,63,0,0.0666438860886705,626,46.25,5,4.501912972,57,54,0.722376824,5,0.123817917,0.0659502883908574
"5582","MS1013","11/5/2015",2,64,0.01,0.0576164667131957,NA,NA,NA,3.291037049,49,44,0.220878863,3,0.008287533,0.0546466277196876
"5583","MS1013","11/6/2015",2,70,0,0.0760596342719421,962,86.5,8.666666667,3.030987749,41,31,0.114061041,3,0.008287533,0.0731058455302832
"5584","MS1013","11/7/2015",2,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5585","MS1013","11/8/2015",2,51,0,0.135780396891401,842,77.5,0,30.43796094,189,184,2.02308888,27,1.165664152,0.114290635437389
"5586","MS1013","11/9/2015",2,51,0,0.119424493341542,NA,NA,NA,5.437860205,81,70,0.914176093,5,0.038944066,0.117284196717916
"5587","MS1013","11/10/2015",2,54,0.26,0.0967113691234501,726,66.5,0,2.277449786,35,25,0.008287533,2,0,0.0935222594405691
"5588","MS1013","11/11/2015",2,54,0.43,0.103404883500623,NA,NA,NA,3.773484345,55,45,0.478301977,4,0,0.0973309786842461
"5589","MS1013","11/12/2015",2,56,0.01,NA,753,60,0,NA,NA,NA,NA,NA,NA,NA
"5590","MS1013","11/13/2015",2,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5591","MS1013","11/14/2015",2,46,0,0.217212035424771,794,75,0,341.3677236,337,336,3.765518767,214,1.095603342,0.189807586075547
"5592","MS1013","11/15/2015",2,46,0,0.207495319562687,NA,NA,NA,334.0114457,332,328,3.632455507,188,1.222885856,0.17801926033828
"5593","MS1013","11/16/2015",2,59,0,0.0364338762260287,972,50.5,6.75,1.583945378,23,20,0.662713718,3,0,0.0332610123650853
"5594","MS1013","11/17/2015",2,46,0,0.0920321230082006,NA,NA,NA,2.840089131,44,37,1.135582016,3,0.027590396,0.0902422595447692
"5595","MS1013","11/18/2015",2,52,0,0.0998700970817907,844,67,0,1.797812625,28,15,0.589749661,3,0,0.0963102059793052
"5596","MS1013","11/19/2015",2,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"5597","MS1013","11/20/2015",2,55,0,0.10113321873229,1083,30.75,22.5,3.807369911,44,27,0.468812722,4,0,0.0988773827701392
"5598","MS1013","11/21/2015",2,48,0,0.108194929731254,NA,NA,NA,21.70592742,119,115,1.684718569,16,0.762579919,0.0929738532623615
"5599","MS1013","11/22/2015",2,49,0.03,0.0809239062020466,1082,74.25,0,9.547715369,111,104,0.902939874,6,0.01518548,0.0777962391898671
"5600","MS1013","11/23/2015",2,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5601","MS1013","11/24/2015",2,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"5602","MS1013","11/25/2015",2,43,0,0.236387903658794,NA,NA,NA,427.2795871,418,411,4.19544983,275,1.910068306,0.217267426019393
"5603","MS1013","11/26/2015",2,43,0,0.123448362305276,1120,36,0,147.1718969,129,128,2.426278789,95,1.014957121,0.113648889737908
"5604","MS1013","11/27/2015",2,54,0,0.168201608180722,NA,NA,NA,108.3681818,137,134,2.847588354,66,1.110455506,0.158028885022808
"5605","MS1013","11/28/2015",2,45,0.24,0.132973518448506,602,73.75,0,83.92311179,118,117,2.422848409,61,1.254982859,0.123541938156836
"5606","MS1013","11/29/2015",2,43,NA,0.196502951665554,NA,NA,NA,439.0958763,333,328,3.791800347,242,1.652439158,0.181076756674541
"5607","MS1013","11/30/2015",2,40,0,0.0877961973678757,NA,NA,NA,4.877045502,89,77,0.967534819,6,0.492752797,0.0778423002829613
"5608","MS1013","12/1/2015",2,48,0.33,0.106301306626342,1140,84.5,0,3.734208118,57,49,0.661048128,3,0.109836702,0.0998734139366923
"5609","MS1013","12/2/2015",2,52,0.14,0.126459342433978,1082,62.5,5.75,3.777271549,41,30,0.823073057,4,0,0.121238540318023
"5610","MS1013","12/3/2015",2,50,0,0.0908001042469431,NA,NA,NA,2.763299007,35,30,0.87175175,2,0.038944066,0.0854688262242864
"5611","MS1013","12/4/2015",2,47,0,0.0972767688046043,604,39.5,37.75,5.360492731,51,38,0.909320989,3,0.425716325,0.0949715827907958
"5612","MS1013","12/5/2015",2,46,0,0.169819203228926,NA,NA,NA,15.64573377,176,161,2.265431895,13,0.044351227,0.153086033494419
"5613","MS1013","12/6/2015",2,46,0,0.103260452378025,1082,41.25,0,8.99300743,114,102,1.036235127,6,0.307801128,0.0963757050043056
"5614","MS1013","12/7/2015",2,48,0,0.0939805650792346,NA,NA,NA,2.539147721,33,26,1.178670266,3,0.41381685,0.0894157321480363
"5615","MS1013","12/8/2015",2,45,0,0.0784842047352787,726,52.75,15.25,4.642205359,78,60,0.464577395,2,0.418603492,0.0762455775116026
"5616","MS1013","12/9/2015",2,48,0,0.0484587948986826,NA,NA,NA,0.939847825,13,3,0.01518548,2,0,0.0482534331461216
"5617","MS1013","12/10/2015",2,56,0,0.145828762412125,742,77,0,9.748049495,129,107,1.393305032,5,0.516307139,0.139706691561287
"5618","MS1013","12/11/2015",2,56,0,0.107964719142905,NA,NA,NA,2.53987272,40,18,0.527761827,2,0.008287533,0.105575643073463
"5619","MS1013","12/12/2015",2,61,0,NA,601,79.25,0,NA,NA,NA,NA,NA,NA,NA
"5620","MS1013","12/13/2015",2,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5621","MS1013","12/14/2015",2,60,0.33,NA,856,0,69.25,NA,NA,NA,NA,NA,NA,NA
"5622","MS1013","12/15/2015",2,61,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5623","MS1013","12/16/2015",2,50,0.04,0.120530082940704,763,70,9,6.72104079,79,69,0.986789524,5,0.193605243,0.114802732165615
"5624","MS1013","12/17/2015",2,55,1.21,0.0876415731401483,NA,NA,NA,1.345246233,23,13,0.175901745,3,0.027590396,0.0861226343299927
